,lat,lon,value,value_binary,start_date,end_date,subset,eo_data
0,35.61884999,-76.86176023,soy,1,2023-06-14,2023-11-08,training,"[[-11.852917431961279, -15.381737017701496, 4561.0, 4312.0, 4023.0, 4357.0, 4749.0, 4945.5, 5200.0, 4998.5, 7775.5, 3434.5, 3055.0, 292.11620124938, 0.04908407562168193, 14.0, 2.461680602803075, 0.13093596696853638], [-9.925973002385266, -15.853860834629074, 1780.5, 2073.0, 2379.0, 2941.0, 3724.5, 4191.5, 4280.0, 4497.0, 4789.0, 3915.5, 3296.0, 293.01654588608517, 0.05903617534940153, 14.0, 2.461680602803075, 0.20472148060798645], [-11.27752472991698, -13.523424880697263, 1817.0, 1991.0, 2262.0, 2692.0, 3280.0, 3627.0, 3722.0, 3989.0, 4260.0, 4678.0, 3930.0, 298.0614315517364, 0.08770857459165526, 14.0, 2.461680602803075, 0.2408050000667572], [-11.848981972839276, -17.357728727147915, 6584.0, 6692.0, 6668.0, 6694.0, 7257.0, 7641.0, 7792.0, 7842.0, 5630.0, 5009.0, 4210.0, 299.8945360335093, 0.10849008753151068, 14.0, 2.461680602803075, 0.09517461806535721], [-9.431268542282046, -17.200168261417495, 3277.5, 3383.0, 3212.0, 3642.5, 4314.0, 4676.0, 4952.0, 4863.0, 10324.0, 4370.0, 3701.0, 299.96741733853787, 0.07279246461549249, 14.0, 2.461680602803075, 0.23257796466350555], [-9.459409198322351, -14.496008550766753, 1525.5, 1762.0, 1594.5, 2163.5, 3954.0, 4668.0, 4782.0, 5000.0, 5714.5, 3262.5, 2522.5, 298.93968034169035, 0.11303901992846477, 14.0, 2.461680602803075, 0.49965226650238037], [-9.546492692295693, -19.509437427575605, 4295.0, 4224.0, 4022.0, 4470.5, 5370.5, 5791.5, 5806.0, 5892.0, 7270.5, 2864.0, 2625.5, 295.13419805254256, 0.11544785983517158, 14.0, 2.461680602803075, 0.2158321738243103], [-11.816534087479432, -14.438400089747688, 1362.0, 1652.0, 1518.0, 2235.0, 3591.0, 4138.0, 4488.0, 4530.0, 4246.0, 3424.0, 2499.0, 290.82064056396484, 0.023046302758448434, 14.0, 2.461680602803075, 0.4496011734008789], [-8.180141914354456, -16.232323359640283, 3371.5, 3426.5, 3334.0, 3824.0, 4777.0, 5033.0, 5417.0, 5329.5, 4114.5, 2934.0, 2604.0, 288.4803115299769, 0.018431096520735935, 14.0, 2.461680602803075, 0.2930896282196045], [-12.222142557795925, -18.757742884857866, 7242.0, 7038.0, 6848.0, 7078.5, 6898.5, 6856.5, 7398.0, 6792.5, 6315.0, 3761.5, 3391.5, 285.1424756731306, 0.04974955848897622, 14.0, 2.461680602803075, 0.03759190812706947], [-7.531194833632595, -15.311900011819983, 2969.0, 3023.0, 3001.0, 3364.5, 3867.0, 4059.5, 4472.0, 4214.5, 5030.0, 3697.0, 3099.0, 281.75554999094163, 0.14990349963519023, 14.0, 2.461680602803075, 0.21473772823810577], [-10.29655806344664, -17.667672188243053, 1305.0, 1582.0, 1613.5, 2079.0, 2888.5, 3024.5, 3834.0, 3383.0, 3195.5, 3125.5, 2311.5, 280.5302571493482, 0.057541253867153586, 14.0, 2.461680602803075, 0.4076531231403351], [-10.48676782351923, -18.896328418000092, 2028.0, 2402.0, 2512.0, 3001.0, 3879.0, 4187.0, 4820.0, 4629.0, 3214.0, 3380.0, 3067.0, 281.1051097446017, 0.01045783094144781, 14.0, 2.461680602803075, 0.3147844970226288], [-10.913467863660069, -17.93769249635792, 1363.5, 1668.5, 1725.0, 2388.5, 3070.0, 3316.5, 3868.0, 3575.5, 3280.5, 3499.0, 2695.5, 283.47919388422895, 0.08452670357850778, 14.0, 2.461680602803075, 0.38413986563682556], [-11.464768657687209, -17.900107609741553, 1826.0, 2094.0, 2228.0, 2769.5, 3322.5, 3510.5, 3997.0, 3852.0, 3228.0, 4669.0, 3853.5, 287.0634794553121, 0.0834050110278568, 14.0, 2.461680602803075, 0.28421783447265625], [-12.251758729948241, -19.89373363717699, 1672.5, 1849.0, 1943.0, 2481.5, 3076.0, 3338.5, 3872.0, 3652.5, 3610.5, 4005.5, 3417.5, 287.9048618316651, 0.09247485902648123, 14.0, 2.461680602803075, 0.312568336725235], [-11.592430024971549, -17.80595566420532, 1910.0, 2083.0, 2233.0, 2673.5, 3172.0, 3446.5, 3752.0, 3743.0, 3912.0, 4607.5, 4120.0, 291.8509138425191, 0.029890448124394453, 14.0, 2.461680602803075, 0.26330891251564026], [-14.3345616504082, -18.30892633751769, 5122.0, 4949.0, 4821.0, 5300.0, 5764.5, 5934.0, 5956.0, 6042.5, 10588.0, 4661.5, 4312.5, 294.1105418205261, 0.09020266996402171, 14.0, 2.461680602803075, 0.11929043382406235], [-11.472723384106423, -18.46948559769113, 1466.0, 1638.0, 1530.5, 1914.5, 3470.5, 4239.5, 4326.0, 4555.0, 4589.0, 3071.0, 2438.5, 297.2260375022887, 0.03904082497073347, 14.0, 2.461680602803075, 0.4773068428039551], [-11.205227951917555, -13.108359066845194, 1639.0, 1827.5, 1753.0, 2182.5, 3417.5, 4083.5, 4330.0, 4411.5, 4789.5, 3735.0, 2926.5, 299.5431150436401, 0.04053114830526283, 14.0, 2.461680602803075, 0.36626890301704407], [-7.663657725542885, -13.334912467164342, 1904.0, 1947.0, 1727.0, 2038.5, 3216.0, 3719.5, 4028.0, 3916.0, 4020.0, 2706.0, 1946.5, 299.8534825325013, 0.25395928449090377, 14.0, 2.461680602803075, 0.33764633536338806], [-8.035112692017815, -14.14588757719893, 6762.0, 6740.0, 6473.0, 6810.0, 7131.5, 7380.0, 7212.0, 7351.0, 8540.5, 3348.5, 2919.0, 298.7447241147359, 0.18565122079712282, 14.0, 2.461680602803075, 0.11226671189069748], [-8.270600541244079, -15.83532714099725, 4459.5, 4490.5, 4416.0, 5227.5, 5732.5, 5812.5, 5915.0, 5912.0, 7315.5, 5331.5, 4290.0, 297.08083492914835, 0.05294677749012777, 14.0, 2.461680602803075, 0.21556240320205688], [-9.418878511767108, -15.080900178938863, 4236.5, 4326.0, 4247.0, 4452.5, 5158.0, 5503.5, 5857.0, 5669.0, 4447.5, 2859.0, 2648.0, 295.65490767161054, 0.08527025391716236, 14.0, 2.461680602803075, 0.23320087790489197]]"
1,35.61875957,-76.86184993,soy,1,2023-06-14,2023-11-08,validation,"[[-13.066747240173182, -15.96556768516871, 4245.0, 4243.0, 4184.0, 4348.5, 4842.5, 4951.5, 4866.0, 5042.0, 7678.5, 3495.0, 3083.5, 292.11620124938, 0.04908407562168193, 14.0, 2.461680602803075, 0.08364175260066986], [-11.407013938674076, -20.706924692756907, 1872.0, 2176.0, 2673.0, 2914.5, 3654.5, 4032.0, 4256.0, 4511.0, 4667.5, 3885.5, 3164.0, 293.01654588608517, 0.05903617534940153, 14.0, 2.461680602803075, 0.16378441452980042], [-12.208959343292467, -13.22468975177406, 2021.0, 2224.0, 2542.0, 2622.0, 3262.0, 3565.0, 3666.0, 3867.0, 4118.0, 4529.0, 3762.0, 298.0614315517364, 0.08770857459165526, 14.0, 2.461680602803075, 0.17019416391849518], [-12.082843576884489, -21.545762406851892, 6572.0, 6656.0, 6700.0, 6690.0, 7209.0, 7592.0, 7812.0, 7788.0, 5488.0, 4993.0, 4107.0, 299.8945360335093, 0.10849008753151068, 14.0, 2.461680602803075, 0.09487111121416092], [-9.389330115970546, -15.943105195032938, 3246.0, 3406.0, 3296.0, 3596.0, 4286.5, 4680.0, 4860.0, 4822.5, 10391.0, 4366.5, 3612.5, 299.96741733853787, 0.07279246461549249, 14.0, 2.461680602803075, 0.20689734816551208], [-9.628270270935557, -16.21538594859178, 1549.0, 1776.5, 1670.5, 2160.5, 3933.5, 4573.0, 4764.0, 4927.0, 5491.0, 3324.5, 2528.5, 298.93968034169035, 0.11303901992846477, 14.0, 2.461680602803075, 0.48067787289619446], [-10.251558784035822, -17.357711966696208, 4237.0, 4194.0, 4029.0, 4480.5, 5356.0, 5736.5, 5770.0, 5871.0, 7229.5, 2854.0, 2613.5, 295.13419805254256, 0.11544785983517158, 14.0, 2.461680602803075, 0.18216092884540558], [-11.249610262682786, -17.20207831273909, 1463.0, 1708.0, 1784.0, 2294.0, 3573.0, 4093.0, 4400.0, 4519.0, 3999.0, 3338.0, 2573.0, 290.82064056396484, 0.023046302758448434, 14.0, 2.461680602803075, 0.35839027166366577], [-9.098279900523373, -14.919440016803765, 3580.5, 3635.0, 3639.0, 3975.5, 4877.0, 5238.5, 5764.0, 5494.0, 4026.0, 2983.0, 2675.0, 288.4803115299769, 0.018431096520735935, 14.0, 2.461680602803075, 0.28618064522743225], [-10.754769901385197, -19.9061304185432, 7236.0, 7028.0, 6872.0, 7187.5, 6989.5, 6898.0, 7392.0, 6807.5, 6342.5, 3774.5, 3423.0, 285.1424756731306, 0.04974955848897622, 14.0, 2.461680602803075, 0.03498894348740578], [-5.496213353959909, -15.71445529760604, 3042.0, 3078.0, 3111.0, 3410.5, 3859.0, 4038.0, 4173.0, 4191.5, 5398.5, 3772.5, 3103.5, 281.75554999094163, 0.14990349963519023, 14.0, 2.461680602803075, 0.16264936327934265], [-11.136979993144802, -19.831513651610127, 1470.5, 1722.5, 1909.0, 2188.0, 2934.0, 3102.0, 3036.0, 3389.5, 3313.0, 3303.5, 2457.0, 280.5302571493482, 0.057541253867153586, 14.0, 2.461680602803075, 0.22982655465602875], [-10.958891831239317, -25.169915894600244, 2184.0, 2374.0, 2542.0, 2998.0, 3815.0, 4104.0, 4540.0, 4552.0, 3282.0, 3442.0, 3080.0, 281.1051097446017, 0.01045783094144781, 14.0, 2.461680602803075, 0.2821236848831177], [-11.046425105287009, -19.899810318174623, 1667.5, 1931.5, 2256.0, 2494.5, 3032.5, 3341.5, 3685.0, 3639.5, 3311.0, 3587.5, 2777.0, 283.47919388422895, 0.08452670357850778, 14.0, 2.461680602803075, 0.22556811571121216], [-13.3445452981334, -21.022237259085692, 2084.5, 2303.0, 2632.0, 2800.5, 3322.0, 3538.0, 3679.0, 3861.5, 3288.0, 4679.5, 3846.0, 287.0634794553121, 0.0834050110278568, 14.0, 2.461680602803075, 0.15921585261821747], [-15.884352465511942, -18.750183611362225, 1961.0, 2124.0, 2425.0, 2530.0, 3066.5, 3366.5, 3601.0, 3713.0, 3623.0, 4155.0, 3479.0, 287.9048618316651, 0.09247485902648123, 14.0, 2.461680602803075, 0.1878727227449417], [-12.301177327379845, -21.879723474058842, 2054.0, 2268.0, 2555.0, 2697.5, 3192.5, 3411.0, 3450.0, 3756.5, 3863.0, 4659.5, 4109.5, 291.8509138425191, 0.029890448124394453, 14.0, 2.461680602803075, 0.14890626072883606], [-12.20369767220238, -19.9393229308806, 5142.0, 4967.0, 4838.0, 5262.0, 5759.5, 5912.0, 5936.0, 6047.0, 10564.0, 4689.5, 4312.5, 294.1105418205261, 0.09020266996402171, 14.0, 2.461680602803075, 0.11366918683052063], [-12.824308414135883, -17.952405910349775, 1504.5, 1667.5, 1597.5, 2010.0, 3491.0, 4152.5, 4266.0, 4473.0, 4432.0, 3254.5, 2578.5, 297.2260375022887, 0.03904082497073347, 14.0, 2.461680602803075, 0.4549988806247711], [-14.110229692193776, -12.360857577751343, 1691.0, 1855.5, 1891.0, 2266.0, 3459.5, 4059.5, 4019.0, 4460.0, 4804.5, 3858.0, 3052.5, 299.5431150436401, 0.04053114830526283, 14.0, 2.461680602803075, 0.2709653675556183], [-9.623143926453338, -13.538051914263237, 1947.0, 2036.0, 1864.0, 2276.5, 3500.0, 4095.5, 3847.0, 4284.5, 4353.5, 3008.0, 2143.5, 299.8534825325013, 0.25395928449090377, 14.0, 2.461680602803075, 0.2970905303955078], [-7.712104595576391, -14.957704599556886, 6678.0, 6660.0, 6488.0, 6819.0, 7138.5, 7390.5, 7076.0, 7322.5, 8591.0, 3440.0, 2918.5, 298.7447241147359, 0.18565122079712282, 14.0, 2.461680602803075, 0.09559845924377441], [-9.01176730335128, -14.774666072696125, 4556.0, 4613.0, 4625.0, 4996.5, 5403.0, 5565.0, 5804.0, 5648.5, 5858.0, 4997.5, 3906.0, 297.08083492914835, 0.05294677749012777, 14.0, 2.461680602803075, 0.15777775645256042], [-7.368469536216815, -13.792656091645934, 4283.5, 4382.0, 4343.5, 4440.5, 5215.0, 5565.5, 5809.0, 5767.5, 4416.0, 2864.0, 2635.0, 295.65490767161054, 0.08527025391716236, 14.0, 2.461680602803075, 0.19679097831249237]]"
2,35.61848831,-76.86265717,soy,1,2023-06-14,2023-11-08,training,"[[-15.015968247888557, -20.834678055482556, 4023.0, 3897.0, 3701.0, 3859.5, 4298.5, 4479.5, 4680.0, 4612.0, 6638.5, 2991.0, 2706.0, 292.11620124938, 0.04908407562168193, 14.0, 4.646874085537555, 0.11661741882562637], [-11.022869314571434, -17.636805864910365, 1713.0, 1934.0, 2273.0, 2940.0, 3457.0, 3699.0, 3711.0, 4177.0, 4594.5, 3746.0, 2831.0, 293.01654588608517, 0.05903617534940153, 14.0, 4.646874085537555, 0.1556234061717987], [-6.927802644647788, -17.71430850727461, 2032.0, 2214.0, 2610.0, 3014.0, 3251.0, 3529.0, 3690.0, 3815.0, 4173.0, 4753.0, 3782.0, 298.0614315517364, 0.08770857459165526, 14.0, 4.646874085537555, 0.1459987759590149], [-11.004758121628225, -15.89255910220465, 6324.0, 6400.0, 6436.0, 6592.0, 7164.0, 7592.0, 7608.0, 7772.0, 5698.0, 5196.0, 4158.0, 299.8945360335093, 0.10849008753151068, 14.0, 4.646874085537555, 0.10041265189647675], [-8.632177628636363, -19.72467164060258, 3142.5, 3044.0, 3063.0, 3570.5, 4588.5, 4936.0, 4764.0, 4967.0, 9971.5, 4243.5, 3404.5, 299.96741733853787, 0.07279246461549249, 14.0, 4.646874085537555, 0.221998393535614], [-8.397173814301551, -17.09917421257158, 1368.0, 1597.0, 1476.0, 1915.5, 4188.5, 5160.5, 4850.0, 5418.0, 5462.0, 3103.5, 2197.5, 298.93968034169035, 0.11303901992846477, 14.0, 4.646874085537555, 0.5334957242012024], [-9.020187353295565, -16.612196787032033, 4475.0, 4362.0, 4194.0, 4637.0, 5578.0, 5979.5, 5932.0, 6045.5, 7363.0, 2887.5, 2601.0, 295.13419805254256, 0.11544785983517158, 14.0, 4.646874085537555, 0.17071369290351868], [-13.163922385641522, -16.44169497669336, 1384.0, 1688.0, 1844.0, 2430.0, 3692.0, 4258.0, 4252.0, 4638.0, 4170.0, 3483.0, 2828.0, 290.82064056396484, 0.023046302758448434, 14.0, 4.646874085537555, 0.317729651927948], [-12.661220297579753, -22.455638798750847, 2949.0, 3054.0, 3158.5, 3401.0, 3991.0, 4187.0, 4665.0, 4517.0, 4039.0, 4105.0, 3257.5, 288.4803115299769, 0.018431096520735935, 14.0, 4.646874085537555, 0.1791994422674179], [-11.198012652918248, -22.060185197894228, 7296.0, 7148.0, 7004.0, 7357.0, 7185.0, 7130.5, 7384.0, 7018.0, 6360.5, 4152.5, 3882.5, 285.1424756731306, 0.04974955848897622, 14.0, 4.646874085537555, 0.029494090005755424], [-11.367738304787164, -20.61865763953119, 3070.0, 3090.0, 3153.0, 3437.5, 3727.0, 3849.5, 4051.0, 3965.0, 5569.5, 4213.5, 3442.0, 281.75554999094163, 0.14990349963519023, 14.0, 4.646874085537555, 0.1575264185667038], [-10.638740708326692, -20.749661446211825, 1601.0, 1782.0, 2044.0, 2272.0, 2528.5, 2685.0, 2885.0, 2970.5, 3105.5, 3717.0, 2932.5, 280.5302571493482, 0.057541253867153586, 14.0, 4.646874085537555, 0.19382686913013458], [-9.377080114069813, -20.042138611765512, 2034.0, 2250.0, 2460.0, 2944.0, 3602.0, 3883.0, 4264.0, 4286.0, 3291.0, 4174.0, 3610.0, 281.1051097446017, 0.01045783094144781, 14.0, 4.646874085537555, 0.2355126291513443], [-11.518708018561158, -19.37876774426898, 1735.0, 1960.5, 2288.0, 2675.0, 2832.5, 3030.5, 3295.0, 3340.5, 3306.0, 4412.5, 3581.5, 283.47919388422895, 0.08452670357850778, 14.0, 4.646874085537555, 0.18048878014087677], [-10.730619207960892, -19.460771071231452, 2152.0, 2363.0, 2688.0, 2985.0, 3213.0, 3394.0, 3587.0, 3712.5, 3235.0, 5234.0, 4475.0, 287.0634794553121, 0.0834050110278568, 14.0, 4.646874085537555, 0.14219869673252106], [-10.036198527061979, -15.330164030684148, 2037.0, 2176.0, 2508.0, 2807.5, 2987.0, 3206.0, 3467.0, 3552.0, 3594.0, 4691.0, 3888.0, 287.9048618316651, 0.09247485902648123, 14.0, 4.646874085537555, 0.149642676115036], [-15.693054565500798, -20.600094460465538, 2137.0, 2324.0, 2614.0, 2764.0, 2952.5, 3131.0, 3400.0, 3435.5, 3873.5, 4838.0, 4521.0, 291.8509138425191, 0.029890448124394453, 14.0, 4.646874085537555, 0.1354537010192871], [-13.859996571397534, -17.00216998554627, 4929.0, 4817.0, 4737.0, 5130.5, 5629.0, 5869.0, 5790.0, 6003.5, 10330.5, 4775.0, 4290.5, 294.1105418205261, 0.09020266996402171, 14.0, 4.646874085537555, 0.10885567218065262], [-12.144377595693845, -16.505515521264364, 1463.5, 1604.0, 1504.5, 1733.5, 3660.5, 4724.5, 4610.0, 4912.5, 4759.0, 3016.5, 2239.0, 297.2260375022887, 0.03904082497073347, 14.0, 4.646874085537555, 0.5034571290016174], [-11.696237469194944, -16.64674061751965, 2134.0, 1794.0, 1719.5, 1993.0, 3325.5, 4215.0, 4351.0, 4472.0, 4384.5, 3474.5, 2676.0, 299.5431150436401, 0.04053114830526283, 14.0, 4.646874085537555, 0.4158095419406891], [-8.902231762295612, -15.623859303495184, 1904.0, 1992.0, 1816.5, 2089.5, 3291.5, 3902.5, 3874.0, 4180.5, 4526.0, 2963.0, 2179.5, 299.8534825325013, 0.25395928449090377, 14.0, 4.646874085537555, 0.3055528998374939], [-4.002928627131676, -14.939501957710494, 7035.0, 6874.0, 6577.0, 6824.5, 7188.5, 7455.0, 7328.0, 7417.5, 8798.5, 3359.5, 2931.0, 298.7447241147359, 0.18565122079712282, 14.0, 4.646874085537555, 0.1213330551981926], [-13.184974835560181, -16.777838313161727, 4899.0, 4768.0, 4972.0, 5602.0, 5592.0, 5663.0, 5765.0, 5802.5, 7328.0, 5800.5, 4848.0, 297.08083492914835, 0.05294677749012777, 14.0, 4.646874085537555, 0.1116500198841095], [-9.607782720154734, -18.942390936956578, 4439.5, 4568.0, 4646.0, 4832.5, 5229.5, 5481.0, 5720.0, 5660.5, 4497.0, 3192.0, 3051.5, 295.65490767161054, 0.08527025391716236, 14.0, 4.646874085537555, 0.12018176168203354]]"
3,35.61812663,-76.86184993,soy,1,2023-06-14,2023-11-08,training,"[[-12.465941614253527, -18.67568397381072, 4850.0, 4465.0, 4264.0, 4496.5, 4871.5, 4918.0, 5322.0, 4969.0, 7317.0, 3446.5, 2870.0, 292.11620124938, 0.04908407562168193, 16.0, 0.0, 0.11258883774280548], [-11.217847823744332, -18.20676598641471, 1878.0, 2194.0, 2733.0, 3279.0, 3690.5, 4030.5, 4290.0, 4585.0, 4508.0, 3882.5, 3289.5, 293.01654588608517, 0.05903617534940153, 16.0, 0.0, 0.1524251103401184], [-10.307101767797349, -16.691942023685716, 2023.0, 2216.0, 2614.0, 3013.0, 3354.0, 3582.0, 3540.0, 3866.0, 3993.0, 4823.0, 3976.0, 298.0614315517364, 0.08770857459165526, 16.0, 0.0, 0.15490196645259857], [-11.030213409425695, -19.11432198223649, 6620.0, 6708.0, 6780.0, 6840.0, 7326.0, 7685.0, 7844.0, 7908.0, 5492.0, 5420.0, 4281.0, 299.8945360335093, 0.10849008753151068, 16.0, 0.0, 0.08937516808509827], [-8.746682269640118, -19.555277928820637, 2921.0, 3058.0, 3026.0, 3614.5, 4899.5, 5331.0, 4984.0, 5416.5, 10811.0, 4329.5, 3679.5, 299.96741733853787, 0.07279246461549249, 16.0, 0.0, 0.23724877834320068], [-8.474465639549498, -17.0563059076227, 1376.5, 1561.5, 1393.5, 1897.0, 4402.5, 5466.5, 5536.0, 5721.5, 6142.5, 3075.0, 2128.0, 298.93968034169035, 0.11303901992846477, 16.0, 0.0, 0.5924826860427856], [-9.228471651525258, -14.14846999877522, 4366.0, 4305.0, 4156.0, 4566.0, 5626.0, 6099.5, 6072.0, 6175.5, 7537.5, 2896.0, 2598.0, 295.13419805254256, 0.11544785983517158, 16.0, 0.0, 0.23832929134368896], [-8.648323988753262, -17.22328139840208, 1344.0, 1775.0, 1881.0, 2667.0, 4064.0, 4807.0, 5004.0, 4925.0, 4845.0, 3587.0, 2776.0, 290.82064056396484, 0.023046302758448434, 16.0, 0.0, 0.24805116653442383], [-12.756462181895166, -23.330226505482543, 3145.0, 3151.0, 3315.0, 3824.5, 4244.0, 4501.0, 4813.0, 4810.5, 3815.5, 4236.5, 3293.5, 288.4803115299769, 0.018431096520735935, 16.0, 0.0, 0.17359240353107452], [-14.364066367799849, -22.05820352252556, 7150.0, 6984.0, 6868.0, 7244.0, 7103.5, 7021.5, 7330.0, 6896.0, 6315.5, 4236.0, 3919.0, 285.1424756731306, 0.04974955848897622, 16.0, 0.0, 0.03217205032706261], [-8.209308529038074, -17.410164638986547, 2629.0, 2597.0, 2613.0, 2838.5, 3110.0, 3265.0, 3711.0, 3466.0, 3869.5, 3385.5, 3106.0, 281.75554999094163, 0.14990349963519023, 16.0, 0.0, 0.15379568934440613], [-8.714347621889464, -18.13978609006334, 1489.0, 1642.0, 1863.0, 2052.5, 2217.0, 2365.0, 2434.0, 2559.0, 2872.0, 3081.0, 2478.0, 280.5302571493482, 0.057541253867153586, 16.0, 0.0, 0.15128524601459503], [-10.480867615086936, -21.095083847698092, 3280.0, 3450.0, 3490.0, 3733.0, 4301.0, 4461.0, 5048.0, 4688.0, 3117.0, 4236.0, 3667.0, 281.1051097446017, 0.01045783094144781, 16.0, 0.0, 0.17184942960739136], [-11.516086798632495, -21.930843064136383, 1702.0, 1863.0, 2158.0, 2385.0, 2504.0, 2668.0, 2878.0, 2972.0, 3074.0, 4500.0, 3707.5, 283.47919388422895, 0.08452670357850778, 16.0, 0.0, 0.15120679140090942], [-11.061079642069021, -18.536292490509837, 2010.0, 2155.0, 2421.0, 2663.0, 2841.0, 3022.5, 3147.0, 3302.5, 3103.0, 4987.0, 4319.5, 287.0634794553121, 0.0834050110278568, 16.0, 0.0, 0.12723655998706818], [-9.510207235876235, -23.81536237716674, 1811.0, 1894.0, 2124.0, 2385.0, 2565.5, 2735.5, 2881.0, 3050.0, 3100.5, 3987.0, 3499.0, 287.9048618316651, 0.09247485902648123, 16.0, 0.0, 0.13429486751556396], [-15.190450683341552, -23.63931635744828, 1995.5, 2123.0, 2360.0, 2581.0, 2706.0, 2855.0, 2973.0, 3158.5, 3272.0, 4829.5, 4628.0, 291.8509138425191, 0.029890448124394453, 16.0, 0.0, 0.12156461924314499], [-11.485323666295809, -19.901727968270905, 5047.0, 4948.0, 4820.0, 5231.5, 5697.5, 5986.5, 5878.0, 6126.5, 10527.5, 4548.0, 4190.0, 294.1105418205261, 0.09020266996402171, 16.0, 0.0, 0.10672128945589066], [-12.051234888087892, -19.406828869891783, 1349.5, 1509.0, 1319.5, 1647.0, 3734.5, 4802.5, 4832.0, 4943.5, 4794.5, 2890.5, 2048.5, 297.2260375022887, 0.03904082497073347, 16.0, 0.0, 0.5674298405647278], [-12.998265369104544, -18.43767480390976, 1984.0, 2049.0, 1951.0, 2257.5, 3197.5, 3949.5, 4043.0, 4229.5, 4537.0, 3373.5, 2624.0, 299.5431150436401, 0.04053114830526283, 16.0, 0.0, 0.33139774203300476], [-10.235001384782139, -15.317259842899386, 1756.5, 1873.0, 1766.5, 2009.0, 3219.0, 3794.5, 3692.0, 3991.5, 3771.5, 2852.0, 2105.5, 299.8534825325013, 0.25395928449090377, 16.0, 0.0, 0.30695220828056335], [-6.245426460207973, -16.82829624627677, 7239.0, 6836.0, 6411.0, 6607.5, 6877.0, 7092.5, 7354.0, 7154.5, 8393.0, 3055.5, 2812.0, 298.7447241147359, 0.18565122079712282, 16.0, 0.0, 0.13706953823566437], [-6.9430182429768985, -23.544809126657604, 4403.0, 4448.0, 4768.0, 5415.0, 5588.0, 5743.5, 5564.0, 5962.0, 9143.0, 5875.0, 5234.0, 297.08083492914835, 0.05294677749012777, 16.0, 0.0, 0.0915229544043541], [-10.81486285140003, -13.114338068000064, 4455.0, 4551.0, 4665.0, 4782.0, 5150.5, 5361.0, 5582.0, 5573.0, 4392.5, 3246.0, 3086.5, 295.65490767161054, 0.08527025391716236, 16.0, 0.0, 0.08508753776550293]]"
